,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf
1212,22.382316350900002,0.123291015625,0.060791015625,0.89111328125,-3.46564885496,-3.06870229008,10.1679389313,3.8659115911213258,-0.6125018213561151,1.1788635436348613,7.85917784802371,7.53252801968203,7.663187951018703
1213,22.4007914066,0.1123046875,0.06689453125,0.876953125,12.572519084000001,-6.694656488550001,13.4580152672,4.326909763633901,1.3133677159644925,2.518784535032256,7.276799096593875,7.3861300343922,7.34239765927287
1214,22.4192173481,0.113037109375,0.010009765625,0.84619140625,18.5267175573,-6.885496183210001,4.58015267176,0.6717649011967008,2.606548139298707,1.8326348440579043,7.608193306581836,7.395813272670062,7.480765286234772
1215,22.437671423,0.117431640625,0.01708984375,0.783447265625,-1.60305343511,1.0687022900799998,5.4351145038199995,1.2358304348201195,1.78636867445086,1.5661533785985637,8.522656209486986,7.378504989972768,7.836165477778454
1216,22.4561274052,0.137939453125,0.077880859375,0.82080078125,-17.5114503817,2.84732824427,9.32824427481,5.3457066309708,4.258011466751293,4.693089532439096,9.49780927507352,7.664066566253481,8.397563649781496
1217,22.4745783806,0.12646484375,0.001220703125,0.873779296875,-19.8244274809,1.0687022900799998,10.2366412214,0.07921891982273493,4.366765992209394,2.65174716325473,8.23540507676983,8.58620131052531,8.445882817023119
1218,22.4930562973,0.099609375,-0.054931640625,0.852294921875,-4.65648854962,-0.427480916031,3.7862595419800003,-3.6628332870513187,2.663226260873672,0.1328024417036755,6.652350577288958,8.419523384620847,7.712654261688091
1219,22.51151824,0.123291015625,0.000732421875,0.8349609375,-7.37404580153,0.6183206106870001,-0.587786259542,0.049720322036754416,-0.06649878049459537,-0.020011139482055455,8.399641653227244,7.725747583901199,7.995305211631617
1220,22.529964446999998,0.11279296875,0.043212890625,0.843505859375,-6.67938931298,2.12977099237,1.07633587786,2.9068761583741023,-0.2782789328008262,0.9957831036691454,7.606509129931866,8.03535336475164,7.86381567082373
1221,22.548422575,0.13134765625,0.069091796875,0.844970703125,-15.290076335899998,3.49618320611,3.93129770992,4.619344987184879,-8.847553488177319,-3.460794098032439,8.806779011875879,7.838062584586535,8.225549155502272
