,Unnamed: 0,t,Ax,Ay,Az,Gx,Gy,Gz,phi_acc,phi_gyro,phi_cf,theta_acc,theta_gyro,theta_cf,phi_kf,theta_kf
661,661,12.196129322100001,0.211181640625,-0.027587890625,0.978271484375,11.2213740458,-56.877862595399996,6.82442748092,-1.5789967389196553,-3.4446855956745592,-2.6984100529725983,12.176941804189106,11.265092912064246,11.629832468914195,-2.545236718673067,10.297998780177807
662,662,12.2145893574,0.23388671875,0.0380859375,0.906982421875,17.7175572519,-71.1755725191,17.9923664122,2.3284614987595007,-2.7287256612879376,-0.7058507972689625,14.447832912459216,12.958974487747094,13.554517857631946,0.31478208549832143,12.06710815532484
663,663,12.2330524921,0.23291015625,-0.00732421875,0.789794921875,13.0076335878,-67.3282442748,13.2061068702,-0.5096244100722475,1.0396480203382823,0.4199390481740705,16.430095388615747,12.767017846309258,14.232248863231854,-0.40174093843504954,14.011623057844801
664,664,12.251455545399999,0.26123046875,-0.03369140625,0.8779296875,12.9236641221,-71.3435114504,13.5267175573,-2.1065150111340882,3.8840328976251017,1.4878137341214261,16.559002065709223,12.9321565737736,14.38289477054785,-1.6761646115490865,14.810172221856593
665,665,12.2699196339,0.272216796875,0.025390625,0.67431640625,15.4580152672,-62.763358778599994,10.0610687023,1.9997330155543136,6.315349606368122,4.5891029700426,21.969498080112682,14.10155659649676,17.24873318994313,0.4193963887278074,18.55826117580863
666,666,12.2883815765,0.313720703125,0.0263671875,0.806884765625,15.465648855,-68.9694656489,13.4580152672,1.744500551949549,45.91642035775397,28.2476524354322,21.23599783501303,17.652030241749173,19.085617279054716,1.0580722710616945,19.489857754885293
667,667,12.3068394661,0.35693359375,0.02978515625,0.786376953125,30.694656488499998,-68.7251908397,12.5419847328,1.9753407936779648,28.750546741268288,18.040464362232164,24.397669290570164,20.347137826356942,21.967350412042233,1.5493721519829222,21.825278478945798
668,668,12.325299501400002,0.35595703125,-0.027587890625,0.669921875,36.4045801527,-68.2748091603,13.824427480899999,-2.0827006371883092,18.68678014784391,10.378987833831019,27.96343655211027,21.28257456312817,23.954919358721014,-0.7637273648588301,24.950463818045613
669,669,12.343728542300001,0.389404296875,-0.07421875,0.84716796875,22.381679389299997,-64.9770992366,5.71755725191,-4.551235792270847,8.582854918920601,3.3292186344440218,24.603057909664606,24.733261473927644,24.681180048222426,-3.2917744012414945,24.06811443272551
670,670,12.3621923923,0.395263671875,0.02880859375,0.753173828125,16.320610687000002,-54.7557251908,1.50381679389,1.9398055154514664,3.552638269056053,2.9075051676142185,27.67314262593349,25.679289089355365,26.476830503986612,-0.24491987360226197,25.72128736006527
671,671,12.380649328199999,0.432373046875,0.02099609375,0.83984375,7.90076335878,-62.3053435115,3.96946564885,1.2733215302433778,1.587796366851865,1.4620064322084705,27.233284618399967,27.57803663276856,27.440135827021127,0.4419749971922855,26.024890901589803
672,672,12.3991093636,0.409423828125,-0.0234375,0.77001953125,18.1755725191,-59.122137404600004,3.24427480916,-1.5394416704973215,2.986476202167833,1.1761090531017708,27.988841419039588,27.261958159413272,27.5527114632638,-0.9833690739030314,26.635333560226563
673,673,12.417564392100001,0.42529296875,-0.080078125,0.84765625,6.74045801527,-55.0916030534,-1.41221374046,-4.826499548359792,2.135013894690992,-0.6495914825293223,26.542317522376013,27.185794132613466,26.928403488518487,-3.6632940268910095,25.992153021141586
674,674,12.436050415,0.450439453125,0.00927734375,0.80078125,2.88549618321,-52.7786259542,-6.14503816794,0.5785257019699012,-2.7802831247738014,-1.4367595940763205,29.356110654544977,26.08314536989641,27.392331483755843,-1.3359250395344926,27.520466976900664
675,675,12.4545192719,0.49169921875,0.06298828125,0.791259765625,2.15267175573,-56.3969465649,-1.0381679389299998,3.868093985942272,-2.647063880628594,-0.0410007340002474,31.77629010263902,27.23436880770325,29.05113732567756,1.6036995545001502,29.590496828873647
676,676,12.472979307200001,0.502685546875,0.051513671875,0.8154296875,1.02290076336,-59.381679389300004,0.541984732824,3.0781939282981567,0.032225474607440144,1.2506128560837269,31.601517022762852,27.956657234652358,29.414601149896555,2.2246129554816116,30.250317138907985
677,677,12.491433143599998,0.520751953125,0.05859375,0.68115234375,-4.68702290076,-53.67175572520001,2.26717557252,3.90940726101074,-0.8531443158544794,1.0518763148916084,37.29663829007859,29.063095499571013,32.356512615774044,2.9414195816916267,34.1004423245284
678,678,12.5098891258,0.54248046875,0.03466796875,0.8154296875,-2.3969465648900004,-55.7938931298,1.14503816794,2.0272753881001058,-0.2030836050898157,0.6890599921861531,33.61075558318804,31.827497099521604,32.540800492988176,2.0551397029327534,33.25101549243349
